id,station_id,day,capacity
1068,45,2011-09-11,19
1069,46,2011-09-11,17
1070,47,2011-09-11,11
1071,48,2011-09-11,15
1072,49,2011-09-11,15
1073,50,2011-09-11,15
1074,51,2011-09-11,15
1075,52,2011-09-11,15
1076,53,2011-09-11,15
1077,54,2011-09-11,11
1078,55,2011-09-11,15
1079,56,2011-09-11,15
1080,57,2011-09-11,10
1081,59,2011-09-11,14
1082,3,2011-09-12,17
1083,4,2011-09-12,15
1084,5,2011-09-12,15
1085,6,2011-09-12,15
1086,8,2011-09-12,14
1087,9,2011-09-12,18
1088,10,2011-09-12,19
1089,11,2011-09-12,15
1090,12,2011-09-12,15
1091,13,2011-09-12,15
1092,14,2011-09-12,17
1093,15,2011-09-12,15
1094,16,2011-09-12,19
1095,17,2011-09-12,15
1096,18,2011-09-12,15
1097,20,2011-09-12,19
1098,21,2011-09-12,23
1099,22,2011-09-12,46
1100,23,2011-09-12,19
1101,24,2011-09-12,15
1102,25,2011-09-12,15
1103,26,2011-09-12,15
1104,27,2011-09-12,15
1105,29,2011-09-12,14
1106,30,2011-09-12,15
1107,31,2011-09-12,11
1108,32,2011-09-12,10
1109,33,2011-09-12,19
1110,34,2011-09-12,15
1111,35,2011-09-12,11
1112,36,2011-09-12,17
1113,37,2011-09-12,15
1114,38,2011-09-12,35
1115,39,2011-09-12,19
1116,40,2011-09-12,15
1117,41,2011-09-12,19
1118,42,2011-09-12,19
1119,43,2011-09-12,15
1120,44,2011-09-12,18
1121,45,2011-09-12,19
1122,46,2011-09-12,19
1123,47,2011-09-12,11
1124,48,2011-09-12,15
1125,49,2011-09-12,15
1126,50,2011-09-12,15
1127,51,2011-09-12,13
1128,52,2011-09-12,15
1129,53,2011-09-12,15
1130,54,2011-09-12,11
1131,55,2011-09-12,15
1132,56,2011-09-12,15
1133,57,2011-09-12,11
1134,59,2011-09-12,15
1135,3,2011-09-13,17
1136,4,2011-09-13,15
1137,5,2011-09-13,15
1138,6,2011-09-13,15
1139,8,2011-09-13,14
1140,9,2011-09-13,18
1141,10,2011-09-13,19
1142,11,2011-09-13,15
1143,12,2011-09-13,15
1144,13,2011-09-13,15
1145,14,2011-09-13,17
1146,15,2011-09-13,15
1147,16,2011-09-13,19
1148,17,2011-09-13,15
1149,18,2011-09-13,15
1150,20,2011-09-13,19
1151,21,2011-09-13,23
1152,22,2011-09-13,47
1153,23,2011-09-13,19
1154,24,2011-09-13,15
1155,25,2011-09-13,15
1156,26,2011-09-13,15
1157,27,2011-09-13,15
1158,29,2011-09-13,15
1159,30,2011-09-13,15
1160,31,2011-09-13,11
1161,32,2011-09-13,11
1162,33,2011-09-13,19
1163,34,2011-09-13,15
1164,35,2011-09-13,11
1165,36,2011-09-13,17
1166,37,2011-09-13,15
1167,38,2011-09-13,35
1168,39,2011-09-13,19
1169,40,2011-09-13,15
1170,41,2011-09-13,19
1171,42,2011-09-13,19
1172,43,2011-09-13,15
1173,44,2011-09-13,19
1174,45,2011-09-13,19
1175,46,2011-09-13,19
1176,47,2011-09-13,11
1177,48,2011-09-13,15
1178,49,2011-09-13,15
1179,50,2011-09-13,15
1180,51,2011-09-13,14
1181,52,2011-09-13,15
1182,53,2011-09-13,15
1183,54,2011-09-13,11
1184,55,2011-09-13,15
1185,56,2011-09-13,15
1186,57,2011-09-13,11
1187,59,2011-09-13,15
1188,3,2011-09-14,17
1189,4,2011-09-14,15
1190,5,2011-09-14,15
1191,6,2011-09-14,15
1192,8,2011-09-14,14
1193,9,2011-09-14,19
1194,10,2011-09-14,18
1195,11,2011-09-14,15
1196,12,2011-09-14,15
1197,13,2011-09-14,15
1198,14,2011-09-14,17
1199,15,2011-09-14,15
1200,16,2011-09-14,19
1201,17,2011-09-14,15
1202,18,2011-09-14,15
1203,20,2011-09-14,19
1204,21,2011-09-14,23
1205,22,2011-09-14,47
1206,23,2011-09-14,19
1207,24,2011-09-14,15
1208,25,2011-09-14,15
1209,26,2011-09-14,14
1210,27,2011-09-14,15
1211,29,2011-09-14,15
1212,30,2011-09-14,14
1213,31,2011-09-14,11
1214,32,2011-09-14,10
1215,33,2011-09-14,18
1216,34,2011-09-14,15
1217,35,2011-09-14,11
1218,36,2011-09-14,16
1219,37,2011-09-14,15
1220,38,2011-09-14,35
1221,39,2011-09-14,19
1222,40,2011-09-14,15
1223,41,2011-09-14,18
1224,42,2011-09-14,18
1225,43,2011-09-14,15
1226,44,2011-09-14,19
1227,45,2011-09-14,19
1228,46,2011-09-14,18
1229,47,2011-09-14,9
1230,48,2011-09-14,15
1231,49,2011-09-14,15
1232,50,2011-09-14,15
1233,51,2011-09-14,14
1234,52,2011-09-14,13
1235,53,2011-09-14,14
1236,54,2011-09-14,10
1237,55,2011-09-14,15
1238,56,2011-09-14,15
1239,57,2011-09-14,11
1240,59,2011-09-14,13
1241,3,2011-09-15,17
1242,4,2011-09-15,15
1243,5,2011-09-15,15
1244,6,2011-09-15,15
1245,8,2011-09-15,14
1246,9,2011-09-15,19
1247,10,2011-09-15,19
1248,11,2011-09-15,15
1249,12,2011-09-15,15
1250,13,2011-09-15,15
1251,14,2011-09-15,17
1252,15,2011-09-15,15
1253,16,2011-09-15,19
1254,17,2011-09-15,15
1255,18,2011-09-15,15
1256,20,2011-09-15,19
1257,21,2011-09-15,22
1258,22,2011-09-15,47
1259,23,2011-09-15,19
1260,24,2011-09-15,14
1261,25,2011-09-15,15
1262,26,2011-09-15,15
1263,27,2011-09-15,15
1264,29,2011-09-15,15
1265,30,2011-09-15,15
1266,31,2011-09-15,11
1267,32,2011-09-15,10
1268,33,2011-09-15,19
1269,34,2011-09-15,15
1270,35,2011-09-15,11
1271,36,2011-09-15,17
1272,37,2011-09-15,15
1273,38,2011-09-15,35
1274,39,2011-09-15,19
1275,40,2011-09-15,14
1276,41,2011-09-15,18
1277,42,2011-09-15,19
1278,43,2011-09-15,14
1279,44,2011-09-15,19
1280,45,2011-09-15,19
1281,46,2011-09-15,18
1282,47,2011-09-15,8
1283,48,2011-09-15,15
1284,49,2011-09-15,15
1285,50,2011-09-15,15
1286,51,2011-09-15,15
1287,52,2011-09-15,15
1288,53,2011-09-15,14
1289,54,2011-09-15,11
1290,55,2011-09-15,15
1291,56,2011-09-15,15
1292,57,2011-09-15,11
1293,59,2011-09-15,15
1294,3,2011-09-16,17
1295,4,2011-09-16,14
1296,5,2011-09-16,15
1297,6,2011-09-16,15
1298,8,2011-09-16,15
1299,9,2011-09-16,19
1300,10,2011-09-16,19
1301,11,2011-09-16,15
1302,12,2011-09-16,15
1303,13,2011-09-16,15
1304,14,2011-09-16,17
1305,15,2011-09-16,15
1306,16,2011-09-16,19
1307,17,2011-09-16,15
1308,18,2011-09-16,15
1309,20,2011-09-16,19
1310,21,2011-09-16,22
1311,22,2011-09-16,46
1312,23,2011-09-16,18
1313,24,2011-09-16,14
1314,25,2011-09-16,15
1315,26,2011-09-16,15
1316,27,2011-09-16,15
1317,29,2011-09-16,15
1318,30,2011-09-16,15
1319,31,2011-09-16,11
1320,32,2011-09-16,10
1321,33,2011-09-16,19
1322,34,2011-09-16,15
1323,35,2011-09-16,11
1324,36,2011-09-16,17
1325,37,2011-09-16,15
1326,38,2011-09-16,46
1327,39,2011-09-16,19
1328,40,2011-09-16,15
1329,41,2011-09-16,18
1330,42,2011-09-16,19
1331,43,2011-09-16,14
1332,44,2011-09-16,19
1333,45,2011-09-16,19
1334,46,2011-09-16,19
1335,47,2011-09-16,11
1336,48,2011-09-16,15
1337,49,2011-09-16,15
1338,50,2011-09-16,15
1339,51,2011-09-16,15
1340,52,2011-09-16,15
1341,53,2011-09-16,15
1342,54,2011-09-16,11
1343,55,2011-09-16,15
1344,56,2011-09-16,15
1345,57,2011-09-16,11
1346,59,2011-09-16,14
1347,3,2011-09-17,17
1348,4,2011-09-17,14
1349,5,2011-09-17,15
1350,6,2011-09-17,15
1351,8,2011-09-17,15
1352,9,2011-09-17,19
1353,10,2011-09-17,19
1354,11,2011-09-17,15
1355,12,2011-09-17,15
1356,13,2011-09-17,15
1357,14,2011-09-17,17
1358,15,2011-09-17,15
1359,16,2011-09-17,19
1360,17,2011-09-17,15
1361,18,2011-09-17,15
1362,20,2011-09-17,19
1363,21,2011-09-17,22
1364,22,2011-09-17,44
1365,23,2011-09-17,19
1366,24,2011-09-17,14
1367,25,2011-09-17,15
1368,26,2011-09-17,15
1369,27,2011-09-17,15
1370,29,2011-09-17,15
1371,30,2011-09-17,15
1372,31,2011-09-17,11
1373,32,2011-09-17,11
1374,33,2011-09-17,19
1375,34,2011-09-17,15
1376,35,2011-09-17,11
1377,36,2011-09-17,16
1378,37,2011-09-17,15
1379,38,2011-09-17,47
1380,39,2011-09-17,19
1381,40,2011-09-17,15
1382,41,2011-09-17,19
1383,42,2011-09-17,19
1384,43,2011-09-17,15
1385,44,2011-09-17,19
1386,45,2011-09-17,19
1387,46,2011-09-17,19
1388,47,2011-09-17,11
1389,48,2011-09-17,15
1390,49,2011-09-17,15
1391,50,2011-09-17,15
1392,51,2011-09-17,15
1393,52,2011-09-17,15
1394,53,2011-09-17,15
1395,54,2011-09-17,11
1396,55,2011-09-17,15
1397,56,2011-09-17,14
1398,57,2011-09-17,11
1399,59,2011-09-17,13
1400,3,2011-09-18,17
1401,4,2011-09-18,15
1402,5,2011-09-18,15
1403,6,2011-09-18,15
1404,8,2011-09-18,14
1405,9,2011-09-18,19
1406,10,2011-09-18,19
1407,11,2011-09-18,15
1408,12,2011-09-18,15
1409,13,2011-09-18,15
1410,14,2011-09-18,17
1411,15,2011-09-18,14
1412,16,2011-09-18,19
1413,17,2011-09-18,15
1414,18,2011-09-18,15
1415,20,2011-09-18,19
1416,21,2011-09-18,25
1417,22,2011-09-18,44
1418,23,2011-09-18,19
1419,24,2011-09-18,14
1420,25,2011-09-18,15
1421,26,2011-09-18,15
1422,27,2011-09-18,15
1423,29,2011-09-18,15
1424,30,2011-09-18,15
1425,31,2011-09-18,11
1426,32,2011-09-18,11
1427,33,2011-09-18,18
1428,34,2011-09-18,15
1429,35,2011-09-18,11
1430,36,2011-09-18,17
1431,37,2011-09-18,15
1432,38,2011-09-18,47
1433,39,2011-09-18,19
1434,40,2011-09-18,15
1435,41,2011-09-18,18
1436,42,2011-09-18,19
1437,43,2011-09-18,15
1438,44,2011-09-18,19
1439,45,2011-09-18,19
1440,46,2011-09-18,19
1441,47,2011-09-18,11
1442,48,2011-09-18,15
1443,49,2011-09-18,14
1444,50,2011-09-18,15
1445,51,2011-09-18,15
1446,52,2011-09-18,15
1447,53,2011-09-18,14
1448,54,2011-09-18,10
1449,55,2011-09-18,15
1450,56,2011-09-18,15
1451,57,2011-09-18,11
1452,59,2011-09-18,13
1453,3,2011-09-19,17
1454,4,2011-09-19,15
1455,5,2011-09-19,15
1456,6,2011-09-19,15
1457,8,2011-09-19,14
1458,9,2011-09-19,19
1459,10,2011-09-19,19
1460,11,2011-09-19,15
1461,12,2011-09-19,15
1462,13,2011-09-19,15
1463,14,2011-09-19,17
1464,15,2011-09-19,14
1465,16,2011-09-19,19
1466,17,2011-09-19,15
1467,18,2011-09-19,15
1468,20,2011-09-19,19
1469,21,2011-09-19,25
1470,22,2011-09-19,47
1471,23,2011-09-19,19
1472,24,2011-09-19,15
1473,25,2011-09-19,15
1474,26,2011-09-19,15
1475,27,2011-09-19,15
1476,29,2011-09-19,15
1477,30,2011-09-19,15
1478,31,2011-09-19,11
1479,32,2011-09-19,11
1480,33,2011-09-19,18
1481,34,2011-09-19,15
1482,35,2011-09-19,11
1483,36,2011-09-19,17
1484,37,2011-09-19,15
1485,38,2011-09-19,47
1486,39,2011-09-19,19
1487,40,2011-09-19,15
1488,41,2011-09-19,19
1489,42,2011-09-19,17
1490,43,2011-09-19,15
1491,44,2011-09-19,19
1492,45,2011-09-19,19
1493,46,2011-09-19,19
1494,47,2011-09-19,11
1495,48,2011-09-19,15
1496,49,2011-09-19,14
1497,50,2011-09-19,15
1498,51,2011-09-19,15
1499,52,2011-09-19,12
1500,53,2011-09-19,15
1501,54,2011-09-19,11
1502,55,2011-09-19,15
1503,56,2011-09-19,15
1504,57,2011-09-19,11
1505,59,2011-09-19,15
1506,3,2011-09-20,17
1507,4,2011-09-20,15
1508,5,2011-09-20,15
1509,6,2011-09-20,15
1510,8,2011-09-20,14
1511,9,2011-09-20,18
1512,10,2011-09-20,19
1513,11,2011-09-20,15
1514,12,2011-09-20,15
1515,13,2011-09-20,15
1516,14,2011-09-20,17
1517,15,2011-09-20,14
1518,16,2011-09-20,19
1519,17,2011-09-20,15
1520,18,2011-09-20,14
1521,20,2011-09-20,19
1522,21,2011-09-20,25
1523,22,2011-09-20,47
1524,23,2011-09-20,19
1525,24,2011-09-20,15
1526,25,2011-09-20,15
1527,26,2011-09-20,15
1528,27,2011-09-20,15
1529,29,2011-09-20,15
1530,30,2011-09-20,15
1531,31,2011-09-20,11
1532,32,2011-09-20,11
1533,33,2011-09-20,19
1534,34,2011-09-20,15
1535,35,2011-09-20,11
1536,36,2011-09-20,17
1537,37,2011-09-20,15
1538,38,2011-09-20,47
1539,39,2011-09-20,19
1540,40,2011-09-20,15
1541,41,2011-09-20,19
1542,42,2011-09-20,17
1543,43,2011-09-20,15
1544,44,2011-09-20,19
1545,45,2011-09-20,19
1546,46,2011-09-20,19
1547,47,2011-09-20,11
1548,48,2011-09-20,15
1549,49,2011-09-20,14
1550,50,2011-09-20,15
1551,51,2011-09-20,15
1552,52,2011-09-20,15
1553,53,2011-09-20,15
1554,54,2011-09-20,11
1555,55,2011-09-20,15
1556,56,2011-09-20,15
1557,57,2011-09-20,11
1558,59,2011-09-20,15
1559,3,2011-09-21,17
1560,4,2011-09-21,15
1561,5,2011-09-21,15
1562,6,2011-09-21,15
1563,8,2011-09-21,14
1564,9,2011-09-21,19
1565,10,2011-09-21,19
1566,11,2011-09-21,15
1567,12,2011-09-21,15
1568,13,2011-09-21,15
1569,14,2011-09-21,17
1570,15,2011-09-21,14
1571,16,2011-09-21,19
1572,17,2011-09-21,15
1573,18,2011-09-21,14
1574,20,2011-09-21,19
1575,21,2011-09-21,25
1576,22,2011-09-21,47
1577,23,2011-09-21,19
1578,24,2011-09-21,15
1579,25,2011-09-21,15
1580,26,2011-09-21,15
1581,27,2011-09-21,15
1582,29,2011-09-21,15
1583,30,2011-09-21,15
1584,31,2011-09-21,11
1585,32,2011-09-21,11
1586,33,2011-09-21,19
1587,34,2011-09-21,15
1588,35,2011-09-21,11
1589,36,2011-09-21,17
1590,37,2011-09-21,15
1591,38,2011-09-21,47
1592,39,2011-09-21,19
1593,40,2011-09-21,15
1594,41,2011-09-21,19
1595,42,2011-09-21,18
1596,43,2011-09-21,15
1597,44,2011-09-21,19
1598,45,2011-09-21,19
1599,46,2011-09-21,19
1600,47,2011-09-21,11
1601,48,2011-09-21,15
1602,49,2011-09-21,15
1603,50,2011-09-21,15
1604,51,2011-09-21,15
1605,52,2011-09-21,15
1606,53,2011-09-21,15
1607,54,2011-09-21,11
1608,55,2011-09-21,15
1609,56,2011-09-21,14
1610,57,2011-09-21,11
1611,59,2011-09-21,15
1612,3,2011-11-09,15
1613,4,2011-11-09,14
1614,5,2011-11-09,15
1615,6,2011-11-09,11
1616,7,2011-11-09,15
1617,8,2011-11-09,14
1618,9,2011-11-09,19
1619,10,2011-11-09,19
1620,11,2011-11-09,15
1621,12,2011-11-09,15
1622,13,2011-11-09,15
1623,14,2011-11-09,17
1624,15,2011-11-09,15
1625,16,2011-11-09,19
1626,17,2011-11-09,10
1627,18,2011-11-09,15
1628,20,2011-11-09,19
1629,21,2011-11-09,25
1630,22,2011-11-09,47
1631,23,2011-11-09,19
1632,24,2011-11-09,15
1633,25,2011-11-09,15
1634,26,2011-11-09,15
1635,27,2011-11-09,15
1636,29,2011-11-09,15
1637,30,2011-11-09,15
1638,31,2011-11-09,11
1639,32,2011-11-09,11
1640,33,2011-11-09,19
1641,34,2011-11-09,15
1642,35,2011-11-09,11
1643,36,2011-11-09,17
1644,37,2011-11-09,15
1645,38,2011-11-09,47
1646,39,2011-11-09,19
1647,40,2011-11-09,15
1648,41,2011-11-09,19
1649,42,2011-11-09,19
1650,43,2011-11-09,15
1651,44,2011-11-09,19
1652,45,2011-11-09,19
1653,46,2011-11-09,19
1654,47,2011-11-09,11
1655,48,2011-11-09,15
1656,49,2011-11-09,15
1657,50,2011-11-09,15
1658,51,2011-11-09,15
1659,52,2011-11-09,15
1660,53,2011-11-09,15
1661,54,2011-11-09,11
1662,55,2011-11-09,14
1663,56,2011-11-09,15
1664,57,2011-11-09,11
1665,58,2011-11-09,27
1666,59,2011-11-09,15
1667,60,2011-11-09,14
1668,61,2011-11-09,25
1669,62,2011-11-09,15
1670,63,2011-11-09,14
1671,64,2011-11-09,19
1672,3,2011-11-10,15
1673,4,2011-11-10,14
1674,5,2011-11-10,15
1675,6,2011-11-10,11
1676,7,2011-11-10,15
1677,8,2011-11-10,15
1678,9,2011-11-10,19
1679,10,2011-11-10,19
1680,11,2011-11-10,15
1681,12,2011-11-10,15
1682,13,2011-11-10,15
1683,14,2011-11-10,17
1684,15,2011-11-10,15
1685,16,2011-11-10,19
1686,17,2011-11-10,11
1687,18,2011-11-10,15
1688,20,2011-11-10,18
1689,21,2011-11-10,25
1690,22,2011-11-10,46
1691,23,2011-11-10,19
1692,24,2011-11-10,15
1693,25,2011-11-10,15
1694,26,2011-11-10,15
1695,27,2011-11-10,15
1696,29,2011-11-10,15
1697,30,2011-11-10,15
1698,31,2011-11-10,11
1699,32,2011-11-10,11
1700,33,2011-11-10,19
1701,34,2011-11-10,15
1702,35,2011-11-10,11
1703,36,2011-11-10,17
1704,37,2011-11-10,15
1705,38,2011-11-10,47
1706,39,2011-11-10,19
1707,40,2011-11-10,14
1708,41,2011-11-10,19
1709,42,2011-11-10,19
1710,43,2011-11-10,15
1711,44,2011-11-10,19
1712,45,2011-11-10,19
1713,46,2011-11-10,19
1714,47,2011-11-10,11
1715,48,2011-11-10,15
1716,49,2011-11-10,15
1717,50,2011-11-10,15
1718,51,2011-11-10,15
1719,52,2011-11-10,15
1720,53,2011-11-10,14
1721,54,2011-11-10,11
1722,55,2011-11-10,14
1723,56,2011-11-10,15
1724,57,2011-11-10,11
1725,58,2011-11-10,27
1726,59,2011-11-10,15
1727,60,2011-11-10,14
1728,61,2011-11-10,25
1729,62,2011-11-10,15
1730,63,2011-11-10,14
1731,64,2011-11-10,19
1732,3,2011-11-11,15
1733,4,2011-11-11,14
1734,5,2011-11-11,15
1735,6,2011-11-11,11
1736,7,2011-11-11,15
1737,8,2011-11-11,15
1738,9,2011-11-11,19
1739,10,2011-11-11,19
1740,11,2011-11-11,15
1741,12,2011-11-11,15
1742,13,2011-11-11,15
1743,14,2011-11-11,17
1744,15,2011-11-11,15
1745,16,2011-11-11,19
1746,17,2011-11-11,11
1747,18,2011-11-11,15
1748,20,2011-11-11,19
1749,21,2011-11-11,25
1750,22,2011-11-11,47
1751,23,2011-11-11,19
1752,24,2011-11-11,15
1753,25,2011-11-11,15
1754,26,2011-11-11,15
1755,27,2011-11-11,15
1756,29,2011-11-11,15
1757,30,2011-11-11,15
1758,31,2011-11-11,11
1759,32,2011-11-11,11
1760,33,2011-11-11,19
1761,34,2011-11-11,15
1762,35,2011-11-11,11
1763,36,2011-11-11,17
1764,37,2011-11-11,15
1765,38,2011-11-11,47
1766,39,2011-11-11,19
1767,40,2011-11-11,15
1768,41,2011-11-11,19
1769,42,2011-11-11,19
1770,43,2011-11-11,15
1771,44,2011-11-11,19
1772,45,2011-11-11,19
1773,46,2011-11-11,19
1774,47,2011-11-11,11
1775,48,2011-11-11,15
1776,49,2011-11-11,15
1777,50,2011-11-11,15
1778,51,2011-11-11,15
1779,52,2011-11-11,15
1780,53,2011-11-11,15
1781,54,2011-11-11,10
1782,55,2011-11-11,15
1783,56,2011-11-11,15
1784,57,2011-11-11,11
1785,58,2011-11-11,27
1786,59,2011-11-11,15
1787,60,2011-11-11,15
1788,61,2011-11-11,25
1789,62,2011-11-11,15
1790,63,2011-11-11,14
1791,64,2011-11-11,18
1792,3,2011-11-12,15
1793,4,2011-11-12,13
1794,5,2011-11-12,15
1795,6,2011-11-12,11
1796,7,2011-11-12,15
1797,8,2011-11-12,15
1798,9,2011-11-12,19
1799,10,2011-11-12,19
1800,11,2011-11-12,15
1801,12,2011-11-12,15
1802,13,2011-11-12,15
1803,14,2011-11-12,17
1804,15,2011-11-12,15
1805,16,2011-11-12,19
1806,17,2011-11-12,11
1807,18,2011-11-12,15
1808,20,2011-11-12,19
1809,21,2011-11-12,25
1810,22,2011-11-12,47
1811,23,2011-11-12,19
1812,24,2011-11-12,15
1813,25,2011-11-12,15
1814,26,2011-11-12,15
1815,27,2011-11-12,15
1816,29,2011-11-12,15
1817,30,2011-11-12,15
1818,31,2011-11-12,11
1819,32,2011-11-12,11
1820,33,2011-11-12,19
1821,34,2011-11-12,15
1822,35,2011-11-12,11
1823,36,2011-11-12,17
1824,37,2011-11-12,15
1825,38,2011-11-12,46
1826,39,2011-11-12,19
1827,40,2011-11-12,14
1828,41,2011-11-12,19
1829,42,2011-11-12,19
1830,43,2011-11-12,15
1831,44,2011-11-12,19
1832,45,2011-11-12,19
1833,46,2011-11-12,19
1834,47,2011-11-12,11
1835,48,2011-11-12,15
1836,49,2011-11-12,15
1837,50,2011-11-12,14
1838,51,2011-11-12,15
1839,52,2011-11-12,15
1840,53,2011-11-12,15
1841,54,2011-11-12,10
1842,55,2011-11-12,15
1843,56,2011-11-12,15
1844,57,2011-11-12,11
1845,58,2011-11-12,26
1846,59,2011-11-12,15
1847,60,2011-11-12,15
1848,61,2011-11-12,25
1849,62,2011-11-12,15
1850,63,2011-11-12,14
1851,64,2011-11-12,19
1852,3,2011-11-13,15
1853,4,2011-11-13,13
1854,5,2011-11-13,15
1855,6,2011-11-13,10
1856,7,2011-11-13,15
1857,8,2011-11-13,15
1858,9,2011-11-13,19
1859,10,2011-11-13,19
1860,11,2011-11-13,15
1861,12,2011-11-13,15
1862,13,2011-11-13,15
1863,14,2011-11-13,17
1864,15,2011-11-13,15
1865,16,2011-11-13,19
1866,17,2011-11-13,11
1867,18,2011-11-13,15
1868,20,2011-11-13,19
1869,21,2011-11-13,25
1870,22,2011-11-13,47
1871,23,2011-11-13,19
1872,24,2011-11-13,15
1873,25,2011-11-13,15
1874,26,2011-11-13,15
1875,27,2011-11-13,15
1876,29,2011-11-13,15
1877,30,2011-11-13,15
1878,31,2011-11-13,11
1879,32,2011-11-13,10
1880,33,2011-11-13,19
1881,34,2011-11-13,15
1882,35,2011-11-13,11
1883,36,2011-11-13,17
1884,37,2011-11-13,15
1885,38,2011-11-13,46
1886,39,2011-11-13,19
1887,40,2011-11-13,14
1888,41,2011-11-13,19
1889,42,2011-11-13,19
1890,43,2011-11-13,15
1891,44,2011-11-13,19
1892,45,2011-11-13,19
1893,46,2011-11-13,19
1894,47,2011-11-13,11
1895,48,2011-11-13,15
1896,49,2011-11-13,15
1897,50,2011-11-13,15
1898,51,2011-11-13,15
1899,52,2011-11-13,15
1900,53,2011-11-13,15
1901,54,2011-11-13,11
1902,55,2011-11-13,15
1903,56,2011-11-13,15
1904,57,2011-11-13,11
1905,58,2011-11-13,26
1906,59,2011-11-13,15
1907,60,2011-11-13,14
1908,61,2011-11-13,25
1909,62,2011-11-13,15
1910,63,2011-11-13,14
1911,64,2011-11-13,19
1912,3,2011-11-14,15
1913,4,2011-11-14,15
1914,5,2011-11-14,15
1915,6,2011-11-14,9
1916,7,2011-11-14,15
1917,8,2011-11-14,15
1918,9,2011-11-14,18
1919,10,2011-11-14,18
1920,11,2011-11-14,15
1921,12,2011-11-14,15
1922,13,2011-11-14,15
1923,14,2011-11-14,17
1924,15,2011-11-14,15
1925,16,2011-11-14,19
1926,17,2011-11-14,10
1927,18,2011-11-14,15
1928,20,2011-11-14,19
1929,21,2011-11-14,24
1930,22,2011-11-14,46
1931,23,2011-11-14,19
1932,24,2011-11-14,15
1933,25,2011-11-14,15
1934,26,2011-11-14,15
1935,27,2011-11-14,15
1936,29,2011-11-14,15
1937,30,2011-11-14,15
1938,31,2011-11-14,11
1939,32,2011-11-14,9
1940,33,2011-11-14,19
1941,34,2011-11-14,15
1942,35,2011-11-14,11
1943,36,2011-11-14,17
1944,37,2011-11-14,15
1945,38,2011-11-14,46
1946,39,2011-11-14,19
1947,40,2011-11-14,15
1948,41,2011-11-14,19
1949,42,2011-11-14,19
1950,43,2011-11-14,15
1951,44,2011-11-14,19
1952,45,2011-11-14,19
1953,46,2011-11-14,19
1954,47,2011-11-14,11
1955,48,2011-11-14,15
1956,49,2011-11-14,15
1957,50,2011-11-14,15
1958,51,2011-11-14,15
1959,52,2011-11-14,14
1960,53,2011-11-14,15
1961,54,2011-11-14,11
1962,55,2011-11-14,15
1963,56,2011-11-14,15
1964,57,2011-11-14,11
1965,58,2011-11-14,26
1966,59,2011-11-14,15
1967,60,2011-11-14,14
1968,61,2011-11-14,25
1969,62,2011-11-14,15
1970,63,2011-11-14,14
1971,64,2011-11-14,19
1972,3,2011-11-15,15
1973,4,2011-11-15,15
1974,5,2011-11-15,15
1975,6,2011-11-15,9
1976,7,2011-11-15,15
1977,8,2011-11-15,15
1978,9,2011-11-15,18
1979,10,2011-11-15,18
1980,11,2011-11-15,15
1981,12,2011-11-15,15
1982,13,2011-11-15,15
1983,14,2011-11-15,17
1984,15,2011-11-15,15
1985,16,2011-11-15,19
1986,17,2011-11-15,10
1987,18,2011-11-15,15
1988,20,2011-11-15,19
1989,21,2011-11-15,24
1990,22,2011-11-15,45
1991,23,2011-11-15,19
1992,24,2011-11-15,15
1993,25,2011-11-15,15
1994,26,2011-11-15,15
1995,27,2011-11-15,15
1996,29,2011-11-15,14
1997,30,2011-11-15,14
1998,31,2011-11-15,11
1999,32,2011-11-15,9
2000,33,2011-11-15,18
2001,34,2011-11-15,15
2002,35,2011-11-15,11
2003,36,2011-11-15,17
2004,37,2011-11-15,15
2005,38,2011-11-15,47
2006,39,2011-11-15,19
2007,40,2011-11-15,15
2008,41,2011-11-15,19
2009,42,2011-11-15,18
2010,43,2011-11-15,15
2011,44,2011-11-15,19
2012,45,2011-11-15,19
2013,46,2011-11-15,19
2014,47,2011-11-15,11
2015,48,2011-11-15,15
2016,49,2011-11-15,14
2017,50,2011-11-15,15
2018,51,2011-11-15,15
2019,52,2011-11-15,14
2020,53,2011-11-15,15
2021,54,2011-11-15,11
2022,55,2011-11-15,15
2023,56,2011-11-15,15
2024,57,2011-11-15,11
2025,58,2011-11-15,26
2026,59,2011-11-15,15
2027,60,2011-11-15,14
2028,61,2011-11-15,25
2029,62,2011-11-15,15
2030,63,2011-11-15,14
2031,64,2011-11-15,19
2032,3,2011-11-16,15
2033,4,2011-11-16,15
2034,5,2011-11-16,15
2035,6,2011-11-16,9
2036,7,2011-11-16,15
2037,8,2011-11-16,15
2038,9,2011-11-16,19
2039,10,2011-11-16,19
2040,11,2011-11-16,15
2041,12,2011-11-16,15
2042,13,2011-11-16,15
2043,14,2011-11-16,17
2044,15,2011-11-16,15
2045,16,2011-11-16,19
2046,17,2011-11-16,15
2047,18,2011-11-16,15
2048,20,2011-11-16,19
2049,21,2011-11-16,25
2050,22,2011-11-16,47
2051,23,2011-11-16,19
2052,24,2011-11-16,15
2053,25,2011-11-16,15
2054,26,2011-11-16,15
2055,27,2011-11-16,15
2056,29,2011-11-16,15
2057,30,2011-11-16,15
2058,31,2011-11-16,11
2059,32,2011-11-16,11
2060,33,2011-11-16,19
2061,34,2011-11-16,15
2062,35,2011-11-16,11
2063,36,2011-11-16,17
2064,37,2011-11-16,15
2065,38,2011-11-16,47
2066,39,2011-11-16,19
